sciName	kingdom	taxID	locus	GOID	GOTerm
Homo sapiens	eukaryota	9606	ENSG00000187741	GO:0008584	male gonad development
Homo sapiens	eukaryota	9606	ENSG00000187741	GO:0008585	female gonad development
Homo sapiens	eukaryota	9606	ENSG00000187764	GO:0007411	axon guidance
Homo sapiens	eukaryota	9606	ENSG00000187764	GO:0050772	positive regulation of axonogenesis
Homo sapiens	eukaryota	9606	ENSG00000187764	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000187764	GO:0030154	cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000187764	GO:0007399	nervous system development
Homo sapiens	eukaryota	9606	ENSG00000187786	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000187821	GO:0007417	central nervous system development
Homo sapiens	eukaryota	9606	ENSG00000187821	GO:0021858	GABAergic neuron differentiation in basal ganglia
Homo sapiens	eukaryota	9606	ENSG00000187821	GO:0009791	post-embryonic development
Homo sapiens	eukaryota	9606	ENSG00000187821	GO:0030182	neuron differentiation
Homo sapiens	eukaryota	9606	ENSG00000187821	GO:0010259	multicellular organismal aging
Homo sapiens	eukaryota	9606	ENSG00000187855	GO:0043588	skin development
Homo sapiens	eukaryota	9606	ENSG00000187908	GO:0030855	epithelial cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000187908	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000187908	GO:0001833	inner cell mass cell proliferation
Homo sapiens	eukaryota	9606	ENSG00000187908	GO:0001824	blastocyst development
Homo sapiens	eukaryota	9606	ENSG00000187957	GO:0007417	central nervous system development
Homo sapiens	eukaryota	9606	ENSG00000187957	GO:0048741	skeletal muscle fiber development
Homo sapiens	eukaryota	9606	ENSG00000187957	GO:0001764	neuron migration
Homo sapiens	eukaryota	9606	ENSG00000187957	GO:0007416	synapse assembly
Homo sapiens	eukaryota	9606	ENSG00000187957	GO:0010001	glial cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000187961	GO:0007420	brain development
Homo sapiens	eukaryota	9606	ENSG00000188064	GO:0072061	inner medullary collecting duct development
Homo sapiens	eukaryota	9606	ENSG00000188064	GO:0072060	outer medullary collecting duct development
Homo sapiens	eukaryota	9606	ENSG00000188064	GO:0051145	smooth muscle cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000188064	GO:0021871	forebrain regionalization
Homo sapiens	eukaryota	9606	ENSG00000188064	GO:0001701	in utero embryonic development
Homo sapiens	eukaryota	9606	ENSG00000188064	GO:0003338	metanephros morphogenesis
Homo sapiens	eukaryota	9606	ENSG00000188064	GO:0060535	trachea cartilage morphogenesis
Homo sapiens	eukaryota	9606	ENSG00000188064	GO:0030182	neuron differentiation
Homo sapiens	eukaryota	9606	ENSG00000188064	GO:0042476	odontogenesis
Homo sapiens	eukaryota	9606	ENSG00000188064	GO:0072053	renal inner medulla development
Homo sapiens	eukaryota	9606	ENSG00000188064	GO:0070307	lens fiber cell development
Homo sapiens	eukaryota	9606	ENSG00000188064	GO:0060669	embryonic placenta morphogenesis
Homo sapiens	eukaryota	9606	ENSG00000188064	GO:0060484	lung-associated mesenchyme development
Homo sapiens	eukaryota	9606	ENSG00000188064	GO:0009798	axis specification
Homo sapiens	eukaryota	9606	ENSG00000188064	GO:0001944	vasculature development
Homo sapiens	eukaryota	9606	ENSG00000188064	GO:0060710	chorio-allantoic fusion
Homo sapiens	eukaryota	9606	ENSG00000188064	GO:0016332	establishment or maintenance of polarity of embryonic epithelium
Homo sapiens	eukaryota	9606	ENSG00000188064	GO:0060482	lobar bronchus development
Homo sapiens	eukaryota	9606	ENSG00000188064	GO:0030324	lung development
Homo sapiens	eukaryota	9606	ENSG00000188064	GO:0009952	anterior/posterior pattern formation
Homo sapiens	eukaryota	9606	ENSG00000188064	GO:0072054	renal outer medulla development
Homo sapiens	eukaryota	9606	ENSG00000188064	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000188064	GO:0007409	axonogenesis
Homo sapiens	eukaryota	9606	ENSG00000188064	GO:0042475	odontogenesis of dentine-containing tooth
Homo sapiens	eukaryota	9606	ENSG00000188064	GO:0072207	metanephric epithelium development
Homo sapiens	eukaryota	9606	ENSG00000188064	GO:0060428	lung epithelium development
Homo sapiens	eukaryota	9606	ENSG00000188064	GO:0061180	mammary gland epithelium development
Homo sapiens	eukaryota	9606	ENSG00000188064	GO:0072205	metanephric collecting duct development
Homo sapiens	eukaryota	9606	ENSG00000188064	GO:0072236	metanephric loop of Henle development
Homo sapiens	eukaryota	9606	ENSG00000188064	GO:0022009	central nervous system vasculogenesis
Homo sapiens	eukaryota	9606	ENSG00000188064	GO:0048568	embryonic organ development
Homo sapiens	eukaryota	9606	ENSG00000188064	GO:0060425	lung morphogenesis
Homo sapiens	eukaryota	9606	ENSG00000188095	GO:0008078	mesodermal cell migration
Homo sapiens	eukaryota	9606	ENSG00000188095	GO:0001756	somitogenesis
Homo sapiens	eukaryota	9606	ENSG00000188095	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000188120	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000188120	GO:0030154	cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000188130	GO:0007517	muscle organ development
Homo sapiens	eukaryota	9606	ENSG00000188130	GO:0042692	muscle cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000188130	GO:0045445	myoblast differentiation
Homo sapiens	eukaryota	9606	ENSG00000188153	GO:0007411	axon guidance
Homo sapiens	eukaryota	9606	ENSG00000188153	GO:0007528	neuromuscular junction development
Homo sapiens	eukaryota	9606	ENSG00000188157	GO:0007411	axon guidance
Homo sapiens	eukaryota	9606	ENSG00000188157	GO:0045162	clustering of voltage-gated sodium channels
Homo sapiens	eukaryota	9606	ENSG00000188157	GO:0007416	synapse assembly
Homo sapiens	eukaryota	9606	ENSG00000188157	GO:0007528	neuromuscular junction development
Homo sapiens	eukaryota	9606	ENSG00000188158	GO:0002088	lens development in camera-type eye
Homo sapiens	eukaryota	9606	ENSG00000188158	GO:0030154	cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000188290	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000188290	GO:0030154	cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000188290	GO:0007399	nervous system development
Homo sapiens	eukaryota	9606	ENSG00000188322	GO:0007420	brain development
Homo sapiens	eukaryota	9606	ENSG00000188372	GO:0001541	ovarian follicle development
Homo sapiens	eukaryota	9606	ENSG00000188389	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000188419	GO:0001568	blood vessel development
Homo sapiens	eukaryota	9606	ENSG00000188425	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000188425	GO:0030154	cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000188487	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000188487	GO:0030154	cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000188487	GO:0007399	nervous system development
Homo sapiens	eukaryota	9606	ENSG00000188508	GO:0030154	cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000188620	GO:0007566	embryo implantation
Homo sapiens	eukaryota	9606	ENSG00000188620	GO:0007420	brain development
Homo sapiens	eukaryota	9606	ENSG00000188620	GO:0030154	cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000188620	GO:0042472	inner ear morphogenesis
Homo sapiens	eukaryota	9606	ENSG00000188620	GO:0007399	nervous system development
Homo sapiens	eukaryota	9606	ENSG00000188686	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000188729	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000188729	GO:0030154	cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000188730	GO:0045666	positive regulation of neuron differentiation
Homo sapiens	eukaryota	9606	ENSG00000188763	GO:0007420	brain development
Homo sapiens	eukaryota	9606	ENSG00000188763	GO:0030183	B cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000188763	GO:0009790	embryo development
Homo sapiens	eukaryota	9606	ENSG00000188763	GO:0001944	vasculature development
Homo sapiens	eukaryota	9606	ENSG00000188763	GO:0007399	nervous system development
Homo sapiens	eukaryota	9606	ENSG00000188763	GO:0007405	neuroblast proliferation
Homo sapiens	eukaryota	9606	ENSG00000188763	GO:0008406	gonad development
Homo sapiens	eukaryota	9606	ENSG00000188766	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000188778	GO:0050873	brown fat cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000188782	GO:0030154	cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000188782	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000188783	GO:0001501	skeletal system development
Homo sapiens	eukaryota	9606	ENSG00000188816	GO:0007420	brain development
Homo sapiens	eukaryota	9606	ENSG00000188816	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000188816	GO:0030154	cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000188816	GO:0042472	inner ear morphogenesis
Homo sapiens	eukaryota	9606	ENSG00000188816	GO:0007399	nervous system development
Homo sapiens	eukaryota	9606	ENSG00000188846	GO:0031018	endocrine pancreas development
Homo sapiens	eukaryota	9606	ENSG00000188906	GO:0007406	negative regulation of neuroblast proliferation
Homo sapiens	eukaryota	9606	ENSG00000188906	GO:0021772	olfactory bulb development
Homo sapiens	eukaryota	9606	ENSG00000188906	GO:0061002	negative regulation of dendritic spine morphogenesis
Homo sapiens	eukaryota	9606	ENSG00000188906	GO:0008340	determination of adult lifespan
Homo sapiens	eukaryota	9606	ENSG00000188906	GO:0014043	negative regulation of neuron maturation
Homo sapiens	eukaryota	9606	ENSG00000188906	GO:0007528	neuromuscular junction development
Homo sapiens	eukaryota	9606	ENSG00000188906	GO:0022028	tangential migration from the subventricular zone to the olfactory bulb
Homo sapiens	eukaryota	9606	ENSG00000188909	GO:0060056	mammary gland involution
Homo sapiens	eukaryota	9606	ENSG00000188910	GO:0001701	in utero embryonic development
Homo sapiens	eukaryota	9606	ENSG00000188910	GO:0001890	placenta development
Homo sapiens	eukaryota	9606	ENSG00000188910	GO:0043588	skin development
Homo sapiens	eukaryota	9606	ENSG00000189056	GO:0000904	cell morphogenesis involved in differentiation
Homo sapiens	eukaryota	9606	ENSG00000189056	GO:0007411	axon guidance
Homo sapiens	eukaryota	9606	ENSG00000189056	GO:0007417	central nervous system development
Homo sapiens	eukaryota	9606	ENSG00000189056	GO:0007420	brain development
Homo sapiens	eukaryota	9606	ENSG00000189056	GO:0021511	spinal cord patterning
Homo sapiens	eukaryota	9606	ENSG00000189056	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000189056	GO:0001764	neuron migration
Homo sapiens	eukaryota	9606	ENSG00000189056	GO:0021800	cerebral cortex tangential migration
Homo sapiens	eukaryota	9606	ENSG00000189056	GO:0010001	glial cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000189108	GO:0007417	central nervous system development
Homo sapiens	eukaryota	9606	ENSG00000189114	GO:0001654	eye development
Homo sapiens	eukaryota	9606	ENSG00000189184	GO:0007420	brain development
Homo sapiens	eukaryota	9606	ENSG00000189280	GO:0060708	spongiotrophoblast differentiation
Homo sapiens	eukaryota	9606	ENSG00000189280	GO:0060713	labyrinthine layer morphogenesis
Homo sapiens	eukaryota	9606	ENSG00000189280	GO:0008544	epidermis development
Homo sapiens	eukaryota	9606	ENSG00000189299	GO:0009790	embryo development
Homo sapiens	eukaryota	9606	ENSG00000189299	GO:0048513	organ development
Homo sapiens	eukaryota	9606	ENSG00000189299	GO:0007389	pattern specification process
Homo sapiens	eukaryota	9606	ENSG00000189337	GO:0031424	keratinization
Homo sapiens	eukaryota	9606	ENSG00000189377	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000189377	GO:0001525	angiogenesis
Homo sapiens	eukaryota	9606	ENSG00000189377	GO:0030154	cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000189403	GO:0031175	neuron projection development
Homo sapiens	eukaryota	9606	ENSG00000189403	GO:0033151	V(D)J recombination
Homo sapiens	eukaryota	9606	ENSG00000196074	GO:0048808	male genitalia morphogenesis
Homo sapiens	eukaryota	9606	ENSG00000196074	GO:0009887	organ morphogenesis
Homo sapiens	eukaryota	9606	ENSG00000196092	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000196092	GO:0009887	organ morphogenesis
Homo sapiens	eukaryota	9606	ENSG00000196092	GO:0030154	cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000196092	GO:0007399	nervous system development
Homo sapiens	eukaryota	9606	ENSG00000196116	GO:0007281	germ cell development
Homo sapiens	eukaryota	9606	ENSG00000196154	GO:0001837	epithelial to mesenchymal transition
Homo sapiens	eukaryota	9606	ENSG00000196189	GO:0007411	axon guidance
Homo sapiens	eukaryota	9606	ENSG00000196189	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000196189	GO:0030154	cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000196189	GO:0007399	nervous system development
Homo sapiens	eukaryota	9606	ENSG00000196230	GO:0030182	neuron differentiation
Homo sapiens	eukaryota	9606	ENSG00000196329	GO:0043011	myeloid dendritic cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000196329	GO:0030217	T cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000196358	GO:0007409	axonogenesis
Homo sapiens	eukaryota	9606	ENSG00000196358	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000196358	GO:0030154	cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000196358	GO:0007399	nervous system development
Homo sapiens	eukaryota	9606	ENSG00000196361	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000196361	GO:0030154	cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000196361	GO:0007399	nervous system development
Homo sapiens	eukaryota	9606	ENSG00000196363	GO:0001501	skeletal system development
Homo sapiens	eukaryota	9606	ENSG00000196405	GO:0007411	axon guidance
Homo sapiens	eukaryota	9606	ENSG00000196405	GO:0009887	organ morphogenesis
Homo sapiens	eukaryota	9606	ENSG00000196405	GO:0007399	nervous system development
Homo sapiens	eukaryota	9606	ENSG00000196411	GO:0009887	organ morphogenesis
Homo sapiens	eukaryota	9606	ENSG00000196431	GO:0043010	camera-type eye development
Homo sapiens	eukaryota	9606	ENSG00000196459	GO:0001501	skeletal system development
Homo sapiens	eukaryota	9606	ENSG00000196465	GO:0007519	skeletal muscle tissue development
Homo sapiens	eukaryota	9606	ENSG00000196470	GO:0007411	axon guidance
Homo sapiens	eukaryota	9606	ENSG00000196470	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000196470	GO:0030154	cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000196470	GO:0007399	nervous system development
Homo sapiens	eukaryota	9606	ENSG00000196557	GO:0007411	axon guidance
Homo sapiens	eukaryota	9606	ENSG00000196557	GO:0007517	muscle organ development
Homo sapiens	eukaryota	9606	ENSG00000196557	GO:0007520	myoblast fusion
Homo sapiens	eukaryota	9606	ENSG00000196562	GO:0001822	kidney development
Homo sapiens	eukaryota	9606	ENSG00000196562	GO:0060348	bone development
Homo sapiens	eukaryota	9606	ENSG00000196569	GO:0007517	muscle organ development
Homo sapiens	eukaryota	9606	ENSG00000196576	GO:0050772	positive regulation of axonogenesis
Homo sapiens	eukaryota	9606	ENSG00000196576	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000196584	GO:0001701	in utero embryonic development
Homo sapiens	eukaryota	9606	ENSG00000196584	GO:0050769	positive regulation of neurogenesis
Homo sapiens	eukaryota	9606	ENSG00000196591	GO:0010977	negative regulation of neuron projection development
Homo sapiens	eukaryota	9606	ENSG00000196591	GO:0042475	odontogenesis of dentine-containing tooth
Homo sapiens	eukaryota	9606	ENSG00000196591	GO:0042733	embryonic digit morphogenesis
Homo sapiens	eukaryota	9606	ENSG00000196591	GO:0060789	hair follicle placode formation
Homo sapiens	eukaryota	9606	ENSG00000196591	GO:0061198	fungiform papilla formation
Homo sapiens	eukaryota	9606	ENSG00000196591	GO:0061029	eyelid development in camera-type eye
Homo sapiens	eukaryota	9606	ENSG00000196591	GO:0021766	hippocampus development
Homo sapiens	eukaryota	9606	ENSG00000196591	GO:0016358	dendrite development
Homo sapiens	eukaryota	9606	ENSG00000196591	GO:0009913	epidermal cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000196591	GO:0030182	neuron differentiation
Homo sapiens	eukaryota	9606	ENSG00000196628	GO:0042475	odontogenesis of dentine-containing tooth
Homo sapiens	eukaryota	9606	ENSG00000196628	GO:0021769	orbitofrontal cortex development
Homo sapiens	eukaryota	9606	ENSG00000196628	GO:0048625	myoblast cell fate commitment
Homo sapiens	eukaryota	9606	ENSG00000196628	GO:0021987	cerebral cortex development
Homo sapiens	eukaryota	9606	ENSG00000196628	GO:0030282	bone mineralization
Homo sapiens	eukaryota	9606	ENSG00000196655	GO:0016358	dendrite development
Homo sapiens	eukaryota	9606	ENSG00000196689	GO:0042637	catagen
Homo sapiens	eukaryota	9606	ENSG00000196712	GO:0007422	peripheral nervous system development
Homo sapiens	eukaryota	9606	ENSG00000196712	GO:0007519	skeletal muscle tissue development
Homo sapiens	eukaryota	9606	ENSG00000196712	GO:0030325	adrenal gland development
Homo sapiens	eukaryota	9606	ENSG00000196712	GO:0048844	artery morphogenesis
Homo sapiens	eukaryota	9606	ENSG00000196712	GO:0048715	negative regulation of oligodendrocyte differentiation
Homo sapiens	eukaryota	9606	ENSG00000196712	GO:0007507	heart development
Homo sapiens	eukaryota	9606	ENSG00000196712	GO:0001889	liver development
Homo sapiens	eukaryota	9606	ENSG00000196712	GO:0001656	metanephros development
Homo sapiens	eukaryota	9606	ENSG00000196712	GO:0045685	regulation of glial cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000196712	GO:0014044	Schwann cell development
Homo sapiens	eukaryota	9606	ENSG00000196712	GO:0022011	myelination in peripheral nervous system
Homo sapiens	eukaryota	9606	ENSG00000196712	GO:0021915	neural tube development
Homo sapiens	eukaryota	9606	ENSG00000196712	GO:0021897	forebrain astrocyte development
Homo sapiens	eukaryota	9606	ENSG00000196712	GO:0021987	cerebral cortex development
Homo sapiens	eukaryota	9606	ENSG00000196712	GO:0048593	camera-type eye morphogenesis
Homo sapiens	eukaryota	9606	ENSG00000196712	GO:0007406	negative regulation of neuroblast proliferation
Homo sapiens	eukaryota	9606	ENSG00000196712	GO:0007420	brain development
Homo sapiens	eukaryota	9606	ENSG00000196712	GO:0048853	forebrain morphogenesis
Homo sapiens	eukaryota	9606	ENSG00000196712	GO:0021510	spinal cord development
Homo sapiens	eukaryota	9606	ENSG00000196712	GO:0001649	osteoblast differentiation
Homo sapiens	eukaryota	9606	ENSG00000196712	GO:0048485	sympathetic nervous system development
Homo sapiens	eukaryota	9606	ENSG00000196712	GO:0048712	negative regulation of astrocyte differentiation
Homo sapiens	eukaryota	9606	ENSG00000196734	GO:0031424	keratinization
Homo sapiens	eukaryota	9606	ENSG00000196767	GO:0048839	inner ear development
Homo sapiens	eukaryota	9606	ENSG00000196767	GO:0021879	forebrain neuron differentiation
Homo sapiens	eukaryota	9606	ENSG00000196781	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000196781	GO:0009887	organ morphogenesis
Homo sapiens	eukaryota	9606	ENSG00000196805	GO:0031424	keratinization
Homo sapiens	eukaryota	9606	ENSG00000196805	GO:0030216	keratinocyte differentiation
Homo sapiens	eukaryota	9606	ENSG00000196805	GO:0008544	epidermis development
Homo sapiens	eukaryota	9606	ENSG00000196839	GO:0048566	embryonic digestive tract development
Homo sapiens	eukaryota	9606	ENSG00000196839	GO:0048286	lung alveolus development
Homo sapiens	eukaryota	9606	ENSG00000196839	GO:0048541	Peyers patch development
Homo sapiens	eukaryota	9606	ENSG00000196839	GO:0002314	germinal center B cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000196839	GO:0001701	in utero embryonic development
Homo sapiens	eukaryota	9606	ENSG00000196839	GO:0001890	placenta development
Homo sapiens	eukaryota	9606	ENSG00000196839	GO:0001829	trophectodermal cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000196839	GO:0001889	liver development
Homo sapiens	eukaryota	9606	ENSG00000196839	GO:0030324	lung development
Homo sapiens	eukaryota	9606	ENSG00000196876	GO:0007411	axon guidance
Homo sapiens	eukaryota	9606	ENSG00000196876	GO:0007422	peripheral nervous system development
Homo sapiens	eukaryota	9606	ENSG00000196876	GO:0007517	muscle organ development
Homo sapiens	eukaryota	9606	ENSG00000196876	GO:0007399	nervous system development
Homo sapiens	eukaryota	9606	ENSG00000196876	GO:0042552	myelination
Homo sapiens	eukaryota	9606	ENSG00000196878	GO:0050873	brown fat cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000196878	GO:0008544	epidermis development
Homo sapiens	eukaryota	9606	ENSG00000196914	GO:0007411	axon guidance
Homo sapiens	eukaryota	9606	ENSG00000196923	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000196923	GO:0030154	cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000196935	GO:0007411	axon guidance
Homo sapiens	eukaryota	9606	ENSG00000196937	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000196961	GO:0007411	axon guidance
Homo sapiens	eukaryota	9606	ENSG00000196963	GO:0007416	synapse assembly
Homo sapiens	eukaryota	9606	ENSG00000197045	GO:0007399	nervous system development
Homo sapiens	eukaryota	9606	ENSG00000197063	GO:0001701	in utero embryonic development
Homo sapiens	eukaryota	9606	ENSG00000197084	GO:0031424	keratinization
Homo sapiens	eukaryota	9606	ENSG00000197121	GO:0021871	forebrain regionalization
Homo sapiens	eukaryota	9606	ENSG00000197121	GO:0009948	anterior/posterior axis specification
Homo sapiens	eukaryota	9606	ENSG00000197121	GO:0009880	embryonic pattern specification
Homo sapiens	eukaryota	9606	ENSG00000197122	GO:0007411	axon guidance
Homo sapiens	eukaryota	9606	ENSG00000197122	GO:0060444	branching involved in mammary gland duct morphogenesis
Homo sapiens	eukaryota	9606	ENSG00000197122	GO:0060065	uterus development
Homo sapiens	eukaryota	9606	ENSG00000197122	GO:0030900	forebrain development
Homo sapiens	eukaryota	9606	ENSG00000197181	GO:0030718	germ-line stem cell maintenance
Homo sapiens	eukaryota	9606	ENSG00000197181	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000197181	GO:0030154	cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000197299	GO:0046632	alpha-beta T cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000197321	GO:0007519	skeletal muscle tissue development
Homo sapiens	eukaryota	9606	ENSG00000197372	GO:0030097	hemopoiesis
Homo sapiens	eukaryota	9606	ENSG00000197386	GO:0021756	striatum development
Homo sapiens	eukaryota	9606	ENSG00000197386	GO:0021990	neural plate formation
Homo sapiens	eukaryota	9606	ENSG00000197386	GO:0009790	embryo development
Homo sapiens	eukaryota	9606	ENSG00000197386	GO:0048341	paraxial mesoderm formation
Homo sapiens	eukaryota	9606	ENSG00000197386	GO:0008340	determination of adult lifespan
Homo sapiens	eukaryota	9606	ENSG00000197386	GO:0022008	neurogenesis
Homo sapiens	eukaryota	9606	ENSG00000197386	GO:0021988	olfactory lobe development
Homo sapiens	eukaryota	9606	ENSG00000197386	GO:0048666	neuron development
Homo sapiens	eukaryota	9606	ENSG00000197386	GO:0007420	brain development
Homo sapiens	eukaryota	9606	ENSG00000197386	GO:0007417	central nervous system development
Homo sapiens	eukaryota	9606	ENSG00000197386	GO:0048513	organ development
Homo sapiens	eukaryota	9606	ENSG00000197386	GO:0007369	gastrulation
Homo sapiens	eukaryota	9606	ENSG00000197386	GO:0009952	anterior/posterior pattern formation
Homo sapiens	eukaryota	9606	ENSG00000197451	GO:0001837	epithelial to mesenchymal transition
Homo sapiens	eukaryota	9606	ENSG00000197457	GO:0031175	neuron projection development
Homo sapiens	eukaryota	9606	ENSG00000197457	GO:0007399	nervous system development
Homo sapiens	eukaryota	9606	ENSG00000197461	GO:0001942	hair follicle development
Homo sapiens	eukaryota	9606	ENSG00000197461	GO:0048286	lung alveolus development
Homo sapiens	eukaryota	9606	ENSG00000197461	GO:0009790	embryo development
Homo sapiens	eukaryota	9606	ENSG00000197461	GO:0048839	inner ear development
Homo sapiens	eukaryota	9606	ENSG00000197461	GO:0001525	angiogenesis
Homo sapiens	eukaryota	9606	ENSG00000197461	GO:0043588	skin development
Homo sapiens	eukaryota	9606	ENSG00000197461	GO:0009887	organ morphogenesis
Homo sapiens	eukaryota	9606	ENSG00000197467	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000197467	GO:0030154	cell differentiation
Homo sapiens	eukaryota	9606	ENSG00000197467	GO:0001958	endochondral ossification
Homo sapiens	eukaryota	9606	ENSG00000197471	GO:0045060	negative thymic T cell selection
Homo sapiens	eukaryota	9606	ENSG00000197479	GO:0007399	nervous system development
Homo sapiens	eukaryota	9606	ENSG00000197479	GO:0007416	synapse assembly
Homo sapiens	eukaryota	9606	ENSG00000197555	GO:0061001	regulation of dendritic spine morphogenesis
Homo sapiens	eukaryota	9606	ENSG00000197576	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000197576	GO:0048704	embryonic skeletal system morphogenesis
Homo sapiens	eukaryota	9606	ENSG00000197576	GO:0009952	anterior/posterior pattern formation
Homo sapiens	eukaryota	9606	ENSG00000197587	GO:0007420	brain development
Homo sapiens	eukaryota	9606	ENSG00000197587	GO:0007417	central nervous system development
Homo sapiens	eukaryota	9606	ENSG00000197587	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000197594	GO:0031214	biomineral tissue development
Homo sapiens	eukaryota	9606	ENSG00000197616	GO:0007522	visceral muscle development
Homo sapiens	eukaryota	9606	ENSG00000197616	GO:0055009	atrial cardiac muscle tissue morphogenesis
Homo sapiens	eukaryota	9606	ENSG00000197616	GO:0030239	myofibril assembly
Homo sapiens	eukaryota	9606	ENSG00000197616	GO:0001701	in utero embryonic development
Homo sapiens	eukaryota	9606	ENSG00000197616	GO:0055010	ventricular cardiac muscle tissue morphogenesis
Homo sapiens	eukaryota	9606	ENSG00000197616	GO:0007512	adult heart development
Homo sapiens	eukaryota	9606	ENSG00000197616	GO:0045214	sarcomere organization
Homo sapiens	eukaryota	9606	ENSG00000197616	GO:0048739	cardiac muscle fiber development
Homo sapiens	eukaryota	9606	ENSG00000197694	GO:0007411	axon guidance
Homo sapiens	eukaryota	9606	ENSG00000197728	GO:0031018	endocrine pancreas development
Homo sapiens	eukaryota	9606	ENSG00000197746	GO:0060736	prostate gland growth
Homo sapiens	eukaryota	9606	ENSG00000197746	GO:0060742	epithelial cell differentiation involved in prostate gland development
Homo sapiens	eukaryota	9606	ENSG00000197756	GO:0031018	endocrine pancreas development
Homo sapiens	eukaryota	9606	ENSG00000197757	GO:0048706	embryonic skeletal system development
Homo sapiens	eukaryota	9606	ENSG00000197757	GO:0007275	multicellular organismal development
Homo sapiens	eukaryota	9606	ENSG00000197757	GO:0009952	anterior/posterior pattern formation
Homo sapiens	eukaryota	9606	ENSG00000197905	GO:0007566	embryo implantation
Homo sapiens	eukaryota	9606	ENSG00000197905	GO:0001501	skeletal system development
Homo sapiens	eukaryota	9606	ENSG00000197905	GO:0001701	in utero embryonic development
Homo sapiens	eukaryota	9606	ENSG00000197905	GO:0001825	blastocyst formation
